name,division,location,notice_date,start_day,end_day,release_date,rink
노형 벨라시티,민영,제주특별자치도 제주시 노형동 920-3번지 일원,2020-10-12,2020-10-22,2020-10-23,2020-10-29,https://www.nhbellacity.com
영통 롯데캐슬 엘클래스 2블록,민영,경기도 수원시 영통구 덕영대로 지하 1520 (영통동),2020-10-16,2020-10-26,2020-10-29,2020-11-04,http://www.lottecastle.co.kr/
영통 롯데캐슬 엘클래스 1블록,민영,경기도 수원시 영통구 덕영대로 지하 1520 (영통동),2020-10-16,2020-10-26,2020-10-29,2020-11-05,http://www.lottecastle.co.kr/
갑천1 트리풀시티 힐스테이트,국민,대전광역시 유성구 도안동로410번길 22 (원신흥동),2020-10-07,2020-10-19,2020-10-22,2020-10-28,https://www.hillstate.co.kr/s/#gapcheon1
해링턴 플레이스 반월당2차,민영,대구광역시 중구 중앙대로61길 28-6 (남산동),2020-11-12,2020-11-23,2020-11-25,2020-12-01,http://www.harrington-bwd2.co.kr
군자 서희스타힐스,민영,경기도 시흥시 거모동 293 일원,2020-10-13,2020-10-23,2020-10-28,2020-11-03,http://sgstarhills.com
당진수청2 RH2 호반써밋,민영,충청남도 당진시 수청동 당진수청2지구 RH-2블럭,2020-10-12,2020-10-22,2020-10-26,2020-10-30,http://hobansummit-dj2.co.kr
청룡동 더리체,민영,부산광역시 금정구 금강로 759 (청룡동),2020-10-12,2020-10-22,2020-10-26,2020-10-30,http://www.더리체.com
진천 교성지구 풍림아이원 트리니티,민영,충청북도 진천군 진천읍 문화로 91-22,2020-11-27,2020-12-02,2020-12-04,2020-12-10,http://iwanttrinity.co.kr
아산칸타빌센트럴시티,민영,충청남도 아산시 아산로 9-1 (온천동),2020-10-20,2020-10-30,2020-11-03,2020-11-09,http://www.아산칸타빌.com
여주 서해 스카이팰리스,민영,경기도 여주시 천송동 591-10 외 일원,2020-11-04,2020-11-16,2020-11-18,2020-11-24,http://yjseohai.co.kr
서초자이르네,민영,서울특별시 서초구 남부순환로 323길 41-3일원(서초동 1451-65),2020-10-08,2020-10-19,2020-10-21,2020-10-27,http://www.seocho-xirene.com
서면 비스타동원,민영,부산광역시 부산진구 마철로 134 (당감동),2020-10-16,2020-10-27,2020-10-29,2020-11-04,http://www.dongwonapt.co.kr
대구 동인동 센트럴 대원칸타빌,민영,대구광역시 중구 동인동1가77,2020-09-21,2020-10-06,2020-10-08,2020-10-15,http://www.daegu-cantavil.co.kr
화성능동 B-1블록 신혼희망타운(공공분양),국민,경기도 화성시 능동 공공지원민간임대 공급촉진지구내 B-1블록,2020-09-24,2020-10-06,2020-10-08,2020-10-15,https://apply.lh.or.kr
대가트라움(의정부),민영,"경기도 의정부시 태평로138번길 28 (의정부동, 대가트라움)",2020-09-24,2020-10-07,2020-10-12,2020-10-19,
까뮤 이스테이트 양평 타운하우스,민영,경기도 양평군 양평읍 창대리 460-23번지 일원,2020-09-29,2020-10-12,2020-10-14,2020-10-20,http://www.camusestate-yp.co.kr
성주 스위트엠 엘크루,민영,"경상북도 성주군 성주읍 백전리 629, 629-3, 629-4",2020-11-13,2020-11-24,2020-11-26,2020-12-02,http://www.seongju-sweetm.com
반정 아이파크 캐슬 5단지,민영,경기도 화성시 621-87번지 일원,2020-11-06,2020-11-16,2020-11-19,2020-11-25,http://hdc.i-park.com/banjung
운정신도시 제일풍경채 그랑퍼스트,민영,경기도 파주시 당하1길 22-19 (교하동),2020-10-16,2020-10-27,2020-10-29,2020-11-04,http://pj-jeil.co.kr/
문수로대공원 에일린의 뜰,민영,울산광역시 남구 신정동 1178번지 일원,2020-09-18,2020-10-07,2020-10-12,2020-10-16,http://munsuro-eileen.co.kr
번영로 센트리지,민영,울산광역시 중구 복산동 460-72 일원,2020-09-14,2020-09-24,2020-09-28,2020-10-08,http://www.centrige.co.kr
포레나 양평,민영,경기도 양평군 양평읍 창대리 650-12,2020-09-11,2020-09-21,2020-09-23,2020-10-08,https://hanwha.forena.co.kr/yangpyeong/
칠곡북삼 서희스타힐스 더퍼스트,민영,경상북도 칠곡군 북삼읍 인평리 660번지,2020-09-15,2020-09-25,2020-09-29,2020-10-08,https://cafe.naver.com/buksamseoheethefirst
저전동 오네뜨 트윈시티,민영,전라남도 순천시 저전동 228-3,2020-09-17,2020-09-28,2020-10-05,2020-10-12,http://www.저전동오네뜨트윈시티.com
완주 푸르지오 더 퍼스트,민영,전라북도 완주군 삼례읍 수계리 705,2020-09-15,2020-09-25,2020-09-29,2020-10-12,http://www.prugio.com/house/2020/wanju/index_w.aspx
e편한세상 남양뉴타운,국민,경기도 화성시 남양읍 남양뉴타운 내 B-11블록(남양리 2195),2020-09-18,2020-09-28,2020-10-06,2020-10-13,http://www.elife.co.kr
천안 신방 삼부르네상스,민영,충청남도 천안시 동남구 풍세로 678-36 (신방동),2020-09-14,2020-09-24,2020-09-28,2020-10-08,http://www.sambu-renaissance.co.kr/
성원 상떼빌,민영,"경상북도 구미시 야은로43길 13 (신평동, 성원 상떼빌)",2020-09-14,2020-09-24,2020-09-28,2020-10-08,
비산 한신더휴,민영,경기도 안양시 동안구 비산동 554-5번지 일대,2020-09-11,2020-09-21,2020-09-24,2020-10-05,http://bs-thehue.com/
힐스테이트 삼동역,민영,경기도 광주시 삼동 254-38번지 일원(삼동1지구 B2블록),2020-09-04,2020-09-15,2020-09-18,2020-09-24,https://www.hillstate.co.kr/s/#samdong-station
충남내포신도시1차 대방 엘리움 더 퍼스티지(RM9블록),민영,충청남도 예산군 삽교읍 내포신도시 RM-9블록,2020-09-11,2020-09-23,2020-09-25,2020-10-07,http://elium-np.co.kr/
양산 덕계 경동스마트홈,국민,"경상남도 양산시 신덕계로 34 (덕계동, 경동스마트홈)",2020-09-18,2020-09-28,2020-10-05,2020-10-12,http://www.kdsh.kr
수성 푸르지오 리버센트,민영,대구광역시 수성구 중동 556번지 일원,2020-09-04,2020-09-15,2020-09-18,2020-09-24,http://suseong-prugio.com/
영흥공원 푸르지오 파크비엔,민영,경기도 수원시 영통구 원천동 309번지 일원,2020-09-04,2020-09-14,2020-09-17,2020-09-23,https://www.prugio.com/house/2020/yeongheung
장안에스아이팰리스,민영,서울특별시 동대문구 장안동 416-1,2020-09-02,2020-09-14,2020-09-16,2020-09-22,
고덕신도시 A42BL 제일풍경채3차 센텀,민영,경기도 평택시 고덕국제화계획지구 A-42BL,2020-09-04,2020-09-14,2020-09-16,2020-09-22,http://www.gd2-jeil.co.kr
의정부역 스카이자이,민영,경기도 의정부시 의정부동 238-10번지 일원,2020-09-11,2020-09-21,2020-09-24,2020-10-05,http://sky-xi.co.kr
대전 용산지구 1BL 호반써밋 그랜드파크,민영,대전광역시 유성구 용산동 371-2번지 일원,2020-09-18,2020-09-28,2020-10-06,2020-10-14,http://hobansummit-djys.co.kr/
용인 보평역 서희스타힐스 리버파크,민영,경기도 용인처인구 330-1번지 일원,2020-11-25,2020-12-07,2020-12-10,2020-12-17,http://보평역서희스타힐스.kr
대전 용산지구 3BL 호반써밋 그랜드파크,민영,대전광역시 유성구 용산동 390번지 일원,2020-09-17,2020-09-28,2020-10-06,2020-10-14,http://hobansummit-djys.co.kr/
운정 아이파크 더 테라스,민영,"경기도 파주시 와동동 1411번지(운정신도시 1,2지구 B3블록)",2020-09-10,2020-09-21,2020-09-23,2020-09-29,http://unjeong-ipark-theterrace.com
서대구센트럴자이,민영,대구광역시 서구 원대동 1401번지 일원,2020-08-27,2020-09-07,2020-09-09,2020-09-15,http://sdgcentral-xi.co.kr
성남위례 A2-15블록 지역전략산업 및 창업지원주택),국민,경기도 성남시 수정구 창곡동 501,2020-08-18,2020-09-14,2020-09-23,2020-12-10,https://apply.lh.or.kr
포레나 순천,민영,전라남도 순천시 서면 선평리 337-3번지 일원,2020-08-21,2020-08-31,2020-09-02,2020-09-08,http://hanwha.forena.co.kr/suncheon
남해스타펠레스,민영,경상남도 남해군 남해읍 아산리 388-1,2020-08-28,2020-09-07,2020-09-09,2020-09-15,
KTX강릉역 동도센트리움,민영,강원도 강릉시 포남동 1117외 5필지,2020-08-24,2020-09-03,2020-09-07,2020-09-11,http://gn-dongdocenturium.co.kr
경산하양 금호어울림,국민,경상북도 경산시 하양읍 서사리 206-7 답 일원,2020-08-20,2020-09-07,2020-09-09,2020-09-15,https://hykhapt.com/
문수로 드림파크,민영,울산광역시 남구 팔등로 4 (신정동),2020-08-27,2020-09-07,2020-09-09,2020-09-15,http://nsdreampark.co.kr/
행정타운 센트럴 두산위브,민영,충청남도 천안시 동남구 청당동 125-1,2020-08-21,2020-08-31,2020-09-02,2020-09-08,http://www.weveapt.co.kr
고덕신도시 EBC-1BL 힐스테이트 고덕 스카이시티,민영,경기도 평택시 고덕면 고덕국제화지구 EBC-1BL,2020-08-19,2020-09-07,2020-09-09,2020-09-16,https://www.hillstate.co.kr/s/#goduk-skycity
가평 센트럴파크 더 스카이,민영,경기도 가평군 읍내리 457-5,2020-08-31,2020-09-10,2020-09-14,2020-09-18,http://centralparkthesky.com
더샵 수성라크에르,민영,"대구광역시 수성구 용학로 189 (지산동, 지산시영1단지)",2020-08-20,2020-08-31,2020-09-03,2020-09-09,http://www.더샵수성라크에르.kr
e편한세상 김포 어반베뉴,민영,경기도 김포시 통진읍 마송리 586번지 일원,2020-08-20,2020-08-31,2020-09-02,2020-09-08,https://www.elife.co.kr
금남로 중흥S-클래스&두산위브더제니스,민영,광주광역시 북구 임유길13번길 1 (임동),2020-09-04,2020-09-14,2020-09-16,2020-09-22,http://www.gj-jnd.com/
공주 월송지구 B-1BL 지평더웰,민영,충남 공주시 금흥동 627,2020-08-21,2020-09-01,2020-09-03,2020-09-09,http://www.월송지평더웰.com
하남2지구 다사로움1단지,국민,"광주광역시 광산구 목련로21번길 45 (산정동, 하남2지구다사로움1단지아파트)",2020-08-12,2020-08-26,2020-08-27,2020-11-03,https://www.gmcc.co.kr/new/bbs/board.php?bo_table=GONGGO
괴정신동아파밀리에,민영,부산광역시 사하구 괴정동 1283,2020-08-31,2020-09-10,2020-09-14,2020-09-18,http://www.gj-familie.co.kr/
신동탄 롯데캐슬 나노시티,민영,경기도 화성시 반월동 488-1번지 일대,2020-08-19,2020-09-01,2020-09-04,2020-09-10,https://www.lottecastle.co.kr/
양주옥정신도시 3차 노블랜드 에듀포레,민영,경기도 양주시 옥정동 869(A-2BL),2020-08-21,2020-08-31,2020-09-02,2020-09-09,http://nobleyj3.co.kr/
시화MTV 공동3 호반써밋 더 프라임,민영,"경기도 시흥시 거북섬남로 77 (정왕동, 시화MTV 공동3BL(호반))",2020-08-13,2020-08-24,2020-08-26,2020-09-01,http://hobansummit-mtv2.co.kr/
양주회천 덕계역 대광로제비앙(A-19),민영,경기도 양주시 덕계동 양주신도시 회천지구 A-19BL,2020-08-21,2020-08-31,2020-09-02,2020-09-08,http://hc-logebien.com
부천 소사 현진에버빌,민영,경기도 부천시 소사본동 212-4번지,2020-09-25,2020-10-07,2020-10-13,2020-10-19,http://www.bucheonsosa-evervill.com/
무등산 명지 로드힐,민영,광주광역시 동구 산수동 16-1,2020-08-07,2020-08-19,2020-08-21,2020-08-27,
e편한세상 지제역,민영,평택 모산·영신지구 도시개발사업 구역 내 A3BL,2020-08-06,2020-08-18,2020-08-21,2020-08-27,https://www.daelimcon-apt.co.kr
DMC아트포레자이,민영,서울특별시 은평구 수색동 189외 162필지,2020-08-03,2020-08-13,2020-08-19,2020-08-26,https://xi.co.kr/s7
힐데스하임 천호,민영,서울특별시 강동구 천호동 437-5번지 일원,2020-08-11,2020-08-21,2020-08-26,2020-09-01,http://www.chunho1.kr/
원주혁신도시 제일풍경채 센텀포레,민영,강원도 원주혁신도시 c4블럭,2020-07-30,2020-08-10,2020-08-12,2020-08-20,http://www.wj-jeil.co.kr/
대구오페라스위첸,민영,대구광역시 북구 칠성남로2길 173 (고성동1가) 55-2,2020-07-31,2020-08-18,2020-08-20,2020-08-28,http://opera.switzen.com/website/
DMC센트럴자이,민영,서울특별시 은평구 증산동 213-20번지 일대,2020-08-03,2020-08-13,2020-08-19,2020-08-26,https://xi.co.kr/js2
DMC파인시티자이,민영,서울특별시 은평구 수색동 115-5번지 일대,2020-08-03,2020-08-13,2020-08-19,2020-08-26,https://xi.co.kr/s6
서대구역 서한이다음 더 퍼스트,민영,대구광역시 서구 국채보상로37길 36-7 (평리동),2020-07-30,2020-08-18,2020-08-20,2020-08-25,http://wd-seohan1.com/
화성 봉담2지구 B-1BL 중흥S-클래스,민영,화성 봉담2지구 B-1BL 중흥S-클래스,2020-08-14,2020-08-24,2020-08-26,2020-09-02,http://www.bd2-sclass.com/
화성 봉담2지구 B-4BL 중흥S-클래스,민영,화성 봉담2지구 B-4BL 중흥S-클래스,2020-08-14,2020-08-24,2020-08-26,2020-09-01,http://www.bd2-sclass.com/
신목동 파라곤,민영,서울특별시 양천구 신월2동 489-1일원,2020-08-20,2020-08-31,2020-09-03,2020-09-09,http://www.smd-paragon.com
연제 SK VIEW Central,민영,부산광역시 연제구 연산동 1325-4번지 일원,2020-08-05,2020-08-19,2020-08-21,2020-08-27,https://www.yjsk.co.kr
청라힐 지웰 더 센트로,민영,대구광역시 중구 달성로 67 (대신동),2020-07-31,2020-08-11,2020-08-13,2020-08-19,http://청라힐지웰.com/
내포신도시 EG the1 2차 공동주택 신축사업,민영,충청남도 예산군 삽교읍 수암천로 11 (이지더원아파트),2020-08-03,2020-08-18,2020-08-20,2020-08-25,https://www.egthe1.co.kr/naepo2/main.asp
레이카운티,민영,부산광역시 연제구 거제동 802번지 일원,2020-09-14,2020-09-24,2020-09-28,2020-10-08,http://www.reicounty.co.kr
오션라이프 에일린의 뜰 2단지,민영,부산광역시 영도구 동삼동 383-1번지 일원,2020-07-31,2020-08-11,2020-08-13,2020-08-19,http://www.oceanlife-eileen.co.kr/
오션라이프 에일린의 뜰 1단지,민영,부산광역시 영도구 동삼동383-1번지 일원,2020-07-31,2020-08-11,2020-08-13,2020-08-20,http://www.oceanlife-eileen.co.kr/
동대구역 화성파크드림,민영,대구광역시 동구 신암동 255-14번지 일원,2020-07-31,2020-08-10,2020-08-12,2020-08-18,http://dongdaegu-parkdream.com/
해링턴 플레이스 감삼Ⅱ(2차),민영,대구광역시 달서구 감삼동 567-1번지 외 11필지,2020-07-31,2020-08-10,2020-08-12,2020-08-19,http://harrington-mh5.com
광양 동문굿모닝힐 맘시티,민영,전라남도 광양시 마동 와우 도시개발사업지구 A-1블럭,2020-07-30,2020-08-10,2020-08-12,2020-08-19,http://www.wow-dmapt.co.kr
힐스테이트 천호역 젠트리스,민영,서울특별시 강동구 성내동 48-6번지 일대,2020-07-31,2020-08-11,2020-08-13,2020-08-20,https://www.hillstate-hec.co.kr/
시화 MTV 파라곤,민영,경기도 시흥시 시화지구 MTV 공동 1BL,2020-07-24,2020-08-03,2020-08-05,2020-08-12,http://shmtvparagon.co.kr
DMC SK VIEW 아이파크포레,민영,서울특별시 은평구 수색로20가길 9 (수색동),2020-08-03,2020-08-18,2020-08-21,2020-08-27,http://www.dmc-skviewipark.co.kr
대연 푸르지오 클라센트,민영,부산광역시 남구 천제등로28번길 64 (대연동),2020-07-24,2020-08-03,2020-08-05,2020-08-11,https://www.prugio.com/house/2020/daeyeon
대구 태전역 광신프로그레스,민영,대구광역시 북구 태전로9길 31-26 (태전동),2020-07-23,2020-08-04,2020-08-06,2020-08-12,http://tj-gwangshin.com
e편한세상 밀양 나노밸리,민영,경상남도 밀양시 내이동 133번지,2020-07-24,2020-08-04,2020-08-06,2020-08-12,https://www.elife.co.kr
달성 파크 푸르지오 힐스테이트,민영,대구광역시 중구 달성로21길 44-16 (달성동),2020-07-24,2020-08-03,2020-08-05,2020-08-11,https://www.prugio.com/house/2020/dalseong/
죽전역 코아루 더리브,민영,대구광역시 달서구 감삼동 573,2020-07-24,2020-08-03,2020-08-05,2020-08-11,http://jj-koaroo.kr/sub/site.html
오토밸리 한양립스 포레스트,민영,울산광역시 북구 중산동 1276번지,2020-07-23,2020-08-04,2020-08-06,2020-08-12,http://autovalley-hanyangleeps.com
구리 인창 대원 칸타빌,민영,경기도 구리시 인창동 638-1,2020-07-24,2020-08-04,2020-08-07,2020-08-14,http://guri-cantavil.co.kr
롯데캐슬 리버파크 시그니처(자양),민영,서울특별시 광진구 자양동 236번지 일대,2020-07-30,2020-08-10,2020-08-13,2020-08-21,http://www.lottecastle.co.kr/
시흥 금강펜테리움 오션베이(시화MTV 공동4블럭),민영,시흥시 정왕동 시화 MTV 공동4블럭 일원,2020-07-23,2020-08-03,2020-08-05,2020-08-11,http://www.sh-oceanbay.co.kr
더샵 디어엘로,민영,대구광역시 동구 신천4동 353-1번지 일원,2020-07-27,2020-08-06,2020-08-10,2020-08-14,http://더샵디어엘로.kr/
빌리브 파크뷰,민영,대구광역시 달서구 두류동 474-1번지외 5필지,2020-07-30,2020-08-11,2020-08-13,2020-08-19,https://parkview.villiv.co.kr
무계서희스타힐스,민영,"경상남도 김해시 장유로307번길 17 (무계동, 무계서희스타힐스)",2020-07-20,2020-07-30,2020-08-03,2020-08-07,
화원신일해피트리꿈의숲,민영,대구광역시 달성군 화원읍 설화리 975번지 일원,2020-08-14,2020-08-24,2020-08-26,2020-09-01,http://happytree-hwawon.co.kr/
경산 서희스타힐스,민영,경상북도 경산시 경안로47길 32-18 (중방동),2020-07-28,2020-08-07,2020-08-11,2020-08-18,http://gs-starhills.com/
고덕 아르테스 미소지움,민영,서울특별시 강동구 상일동 152,2020-10-08,2020-10-20,2020-10-23,2020-10-29,http://고덕아르테스미소지움.com
양평 휴먼빌 센트럴 시티,민영,경기도 양평군 공흥 양근지구 공동주택용지 1블럭,2020-07-20,2020-07-30,2020-08-03,2020-08-07,http://www.applyhome.co.kr
